,lat,lon,Severity,filename
11411,39.07,-94.681,2.217391304347826,39.07_-94.681
9295,37.605,-77.455,2.0434782608695654,37.605_-77.455
14155,41.123,-78.607,2.111111111111111,41.123_-78.607
18405,41.56,-71.49,2.0,41.56_-71.49
3467,33.068,-117.294,2.0166666666666666,33.068_-117.294
12586,39.99,-75.25,2.1,39.99_-75.25
20564,45.248,-93.684,2.0,45.248_-93.684
301,25.851,-80.208,2.252173913043478,25.851_-80.208
24370,42.862,-73.773,2.0,42.862_-73.773
15678,42.973,-85.68,2.4516129032258065,42.973_-85.68
19589,32.178,-111.004,2.0,32.178_-111.004
9322,37.624,-122.429,2.117647058823529,37.624_-122.429
14129,41.101,-74.17,2.3,41.101_-74.17
6626,34.116,-118.27,2.1346153846153846,34.116_-118.27
11784,39.301,-76.531,2.2222222222222223,39.301_-76.531
1661,29.684,-82.443,2.8947368421052637,29.684_-82.443
27923,37.329,-121.842,1.8333333333333333,37.329_-121.842
16426,45.087,-121.546,2.125,45.087_-121.546
19348,36.753,-119.729,2.0,36.753_-119.729
1616,29.597,-95.197,2.647058823529412,29.597_-95.197
16832,45.542,-122.678,2.074074074074074,45.542_-122.678
23945,37.991,-122.308,2.0,37.991_-122.308
2585,32.68,-117.087,2.064516129032258,32.68_-117.087
23236,45.475,-118.398,2.0,45.475_-118.398
873,27.007,-82.134,2.3666666666666667,27.007_-82.134
7215,34.268,-118.436,2.067796610169492,34.268_-118.436
2881,32.773,-96.812,2.25,32.773_-96.812
10463,38.639,-121.486,2.1578947368421053,38.639_-121.486
7941,35.389,-119.045,2.016949152542373,35.389_-119.045
3751,33.462,-112.165,2.290909090909091,33.462_-112.165
14836,41.874,-87.70700000000001,2.730769230769231,41.874_-87.70700000000001
21641,36.988,-122.004,2.0,36.988_-122.004
16589,45.374,-122.756,2.2051282051282053,45.374_-122.756
18100,38.575,-77.316,2.0,38.575_-77.316
25796,42.476,-82.917,2.0,42.476_-82.917
9749,37.855,-122.03,2.054054054054054,37.855_-122.03
25006,28.021,-82.33500000000001,2.0,28.021_-82.33500000000001
16481,45.163,-93.522,2.0789473684210527,45.163_-93.522
4407,33.776,-84.602,2.5172413793103448,33.776_-84.602
1228,28.325,-82.553,2.0217391304347827,28.325_-82.553
18140,33.638,-117.172,2.0,33.638_-117.172
26127,33.867,-117.712,2.0,33.867_-117.712
20089,33.024,-117.079,2.0,33.024_-117.079
10332,38.57,-121.602,2.15,38.57_-121.602
17915,37.784,-121.307,2.0,37.784_-121.307
13798,40.828,-73.932,2.081081081081081,40.828_-73.932
25673,42.463,-123.321,2.0,42.463_-123.321
9907,37.997,-122.039,2.0588235294117645,37.997_-122.039
17471,38.573,-121.518,2.0,38.573_-121.518
21598,38.871,-77.046,2.0,38.871_-77.046
22849,36.842,-76.137,2.0,36.842_-76.137
27884,36.735,-119.863,1.9375,36.735_-119.863
13878,40.849,-73.94200000000001,2.106060606060606,40.849_-73.94200000000001
25576,39.989,-75.87,2.0,39.989_-75.87
4526,33.806,-84.381,2.25,33.806_-84.381
2271,30.427,-81.657,2.363636363636364,30.427_-81.657
8371,36.192,-119.329,2.1875,36.192_-119.329
27266,27.901,-82.402,1.9411764705882355,27.901_-82.402
10080,38.276,-85.82000000000001,2.1875,38.276_-85.82000000000001
5798,34.028,-118.208,2.0454545454545454,34.028_-118.208
19632,37.04,-120.156,2.0,37.04_-120.156
22820,36.836,-76.072,2.0,36.836_-76.072
15417,42.426,-123.046,2.037735849056604,42.426_-123.046
24437,37.691,-122.072,2.0,37.691_-122.072
2815,32.761,-117.167,2.224489795918368,32.761_-117.167
17119,47.586,-122.321,2.055555555555556,47.586_-122.321
958,27.446,-82.506,2.0058479532163744,27.446_-82.506
7219,34.27,-118.448,2.1578947368421053,34.27_-118.448
26153,44.715,-123.055,2.0,44.715_-123.055
1540,29.117,-82.21900000000001,2.055555555555556,29.117_-82.21900000000001
13168,40.682,-73.69200000000001,2.4545454545454546,40.682_-73.69200000000001
19587,37.745,-121.362,2.0,37.745_-121.362
19400,28.566,-81.69,2.0,28.566_-81.69
28063,37.632,-77.509,1.947368421052632,37.632_-77.509
9771,37.872,-122.306,2.069767441860465,37.872_-122.306
21946,36.035,-86.644,2.0,36.035_-86.644
17520,37.892,-121.283,2.0,37.892_-121.283
23388,34.212,-118.349,2.0,34.212_-118.349
16044,44.862,-93.13,2.117647058823529,44.862_-93.13
9220,37.56,-122.303,2.1,37.56_-122.303
13147,40.674,-74.173,2.111111111111111,40.674_-74.173
11077,38.939,-94.565,2.2222222222222223,38.939_-94.565
21138,35.753,-78.636,2.0,35.753_-78.636
5641,34.013,-117.344,2.14,34.013_-117.344
2030,30.06,-81.498,2.041095890410959,30.06_-81.498
4493,33.797000000000004,-84.488,2.16,33.797000000000004_-84.488
4659,33.845,-117.876,2.111111111111111,33.845_-117.876
27212,39.352,-122.195,2.0,39.352_-122.195
23545,41.767,-72.668,2.0,41.767_-72.668
9055,37.428,-122.102,2.068702290076336,37.428_-122.102
27831,36.15,-86.858,1.8641975308641976,36.15_-86.858
21928,25.94,-80.245,2.0,25.94_-80.245
7247,34.278,-118.507,2.2222222222222223,34.278_-118.507
23844,45.817,-95.123,2.0,45.817_-95.123
8696,37.018,-121.565,2.034482758620689,37.018_-121.565
956,27.442,-82.464,2.1153846153846154,27.442_-82.464
11284,39.018,-76.923,2.2142857142857144,39.018_-76.923
19350,33.637,-81.746,2.0,33.637_-81.746
14611,41.767,-72.62,2.1,41.767_-72.62
6537,34.087,-117.302,2.04,34.087_-117.302
18978,33.926,-118.213,2.0,33.926_-118.213
1777,29.757,-95.375,2.4074074074074074,29.757_-95.375
8413,36.521,-119.566,2.111111111111111,36.521_-119.566
1167,28.072,-82.455,2.388888888888889,28.072_-82.455
13323,40.714,-74.282,2.103448275862069,40.714_-74.282
297,25.847,-80.208,2.0792079207920797,25.847_-80.208
13546,40.748,-74.167,2.3461538461538463,40.748_-74.167
9006,37.386,-122.266,2.1052631578947367,37.386_-122.266
10526,38.671,-121.596,2.1,38.671_-121.596
1460,28.601,-81.387,2.09375,28.601_-81.387
2627,32.701,-96.825,2.5588235294117645,32.701_-96.825
16859,45.555,-122.679,2.1041666666666665,45.555_-122.679
14023,40.978,-73.696,2.04,40.978_-73.696
1608,29.56,-95.388,2.7222222222222223,29.56_-95.388
11117,38.954,-77.01,2.0625,38.954_-77.01
8606,36.903,-76.243,2.05,36.903_-76.243
5546,33.996,-118.281,2.018018018018018,33.996_-118.281
23336,38.941,-77.206,2.0,38.941_-77.206
23775,42.941,-83.724,2.0,42.941_-83.724
25997,33.858000000000004,-118.291,2.0,33.858000000000004_-118.291
5267,33.931,-84.17,2.4827586206896552,33.931_-84.17
26602,32.889,-80.02,2.0,32.889_-80.02
2321,30.462,-91.167,2.1578947368421053,30.462_-91.167
7191,34.258,-118.106,3.2758620689655173,34.258_-118.106
950,27.431,-82.396,2.259259259259259,27.431_-82.396
7750,35.202,-80.726,2.026666666666667,35.202_-80.726
12268,39.788,-86.167,2.0526315789473686,39.788_-86.167
7443,34.648,-117.216,2.090909090909091,34.648_-117.216
478,25.969,-80.166,2.107692307692308,25.969_-80.166
1947,29.95,-90.086,2.0588235294117645,29.95_-90.086
5765,34.026,-118.236,2.051282051282051,34.026_-118.236
25378,41.756,-72.663,2.0,41.756_-72.663
7136,34.225,-119.16,2.095238095238096,34.225_-119.16
23065,36.612,-121.855,2.0,36.612_-121.855
1972,29.978,-90.114,2.1153846153846154,29.978_-90.114
15906,44.377,-117.301,2.08,44.377_-117.301
12230,39.778,-104.896,2.827586206896552,39.778_-104.896
669,26.196,-80.208,2.4705882352941178,26.196_-80.208
19576,38.915,-77.227,2.0,38.915_-77.227
21677,35.056,-80.85000000000001,2.0,35.056_-80.85000000000001
8943,37.345,-121.845,2.0625,37.345_-121.845
10024,38.171,-121.593,2.117647058823529,38.171_-121.593
13718,40.799,-74.14,2.25,40.799_-74.14
28196,38.154,-122.423,1.8611111111111112,38.154_-122.423
10881,38.873,-77.045,2.123076923076923,38.873_-77.045
8672,36.984,-121.934,2.054054054054054,36.984_-121.934
11878,39.384,-76.735,2.125,39.384_-76.735
13939,40.886,-73.897,2.2564102564102564,40.886_-73.897
250,25.812,-80.21300000000001,3.45,25.812_-80.21300000000001
13576,40.755,-74.118,2.5416666666666665,40.755_-74.118
17335,34.067,-118.255,2.0,34.067_-118.255
22147,33.467,-86.827,2.0,33.467_-86.827
8883,37.317,-121.934,2.0217391304347827,37.317_-121.934
16189,44.957,-93.091,2.027027027027027,44.957_-93.091
17925,25.684,-80.446,2.0,25.684_-80.446
283,25.837,-80.322,2.523809523809524,25.837_-80.322
22233,37.671,-122.122,2.0,37.671_-122.122
10442,38.629,-90.324,2.0806451612903225,38.629_-90.324
17848,36.149,-86.772,2.0,36.149_-86.772
21724,25.778,-80.337,2.0,25.778_-80.337
2116,30.262,-81.608,2.189189189189189,30.262_-81.608
26302,45.435,-122.762,2.0,45.435_-122.762
17390,34.32,-118.497,2.0,34.32_-118.497
19060,32.778,-117.119,2.0,32.778_-117.119
3277,32.907000000000004,-96.73,2.1666666666666665,32.907000000000004_-96.73
21518,25.901,-80.16,2.0,25.901_-80.16
2832,32.765,-117.163,2.0588235294117645,32.765_-117.163
22640,37.36,-121.905,2.0,37.36_-121.905
6514,34.083,-117.695,2.109375,34.083_-117.695
16827,45.54,-122.299,2.1904761904761907,45.54_-122.299
14826,41.872,-87.819,2.675,41.872_-87.819
11962,39.445,-77.396,2.0816326530612246,39.445_-77.396
9323,37.625,-77.552,2.1052631578947367,37.625_-77.552
28370,41.036,-73.81700000000001,1.9666666666666663,41.036_-73.81700000000001
18563,44.764,-124.064,2.0,44.764_-124.064
25905,41.169,-73.196,2.0,41.169_-73.196
4262,33.746,-117.449,2.0128205128205128,33.746_-117.449
4130,33.703,-84.176,2.2058823529411766,33.703_-84.176
6047,34.041000000000004,-117.156,2.0294117647058822,34.041000000000004_-117.156
21080,32.925,-96.814,2.0,32.925_-96.814
14435,41.597,-87.584,2.7755102040816326,41.597_-87.584
7175,34.246,-118.425,2.2133333333333334,34.246_-118.425
15188,42.309,-87.893,2.5185185185185186,42.309_-87.893
17904,41.087,-73.458,2.0,41.087_-73.458
14210,41.201,-73.272,2.1,41.201_-73.272
6013,34.038000000000004,-118.272,2.555555555555556,34.038000000000004_-118.272
25600,34.236000000000004,-117.425,2.0,34.236000000000004_-117.425
4480,33.792,-117.88,2.0476190476190474,33.792_-117.88
22957,35.368,-118.932,2.0,35.368_-118.932
18790,42.002,-74.003,2.0,42.002_-74.003
16670,45.486,-122.793,2.095238095238096,45.486_-122.793
26448,36.21,-119.119,2.0,36.21_-119.119
8367,36.178,-86.774,2.3,36.178_-86.774
5067,33.901,-118.287,2.040322580645161,33.901_-118.287
6092,34.05,-117.779,2.1153846153846154,34.05_-117.779
2896,32.777,-117.163,2.130434782608696,32.777_-117.163
2450,32.618,-117.092,2.142857142857143,32.618_-117.092
2252,30.42,-91.188,2.1739130434782608,30.42_-91.188
2041,30.13,-95.444,2.575757575757576,30.13_-95.444
22795,43.282,-123.356,2.0,43.282_-123.356
13407,40.727,-111.987,2.0277777777777777,40.727_-111.987
11211,39.006,-77.075,2.117647058823529,39.006_-77.075
8435,36.666,-121.757,2.095238095238096,36.666_-121.757
22092,33.952,-118.171,2.0,33.952_-118.171
15986,44.812,-93.399,2.0689655172413794,44.812_-93.399
16768,45.527,-122.687,2.037037037037037,45.527_-122.687
24024,32.813,-117.222,2.0,32.813_-117.222
28261,38.553,-121.375,1.8461538461538465,38.553_-121.375
11740,39.268,-76.561,2.1875,39.268_-76.561
26513,25.937,-80.365,2.0,25.937_-80.365
9983,38.101,-121.179,2.095238095238096,38.101_-121.179
12875,40.413,-76.589,3.0,40.413_-76.589
12700,40.071,-76.288,2.111111111111111,40.071_-76.288
24962,34.039,-118.082,2.0,34.039_-118.082
20916,36.808,-119.8,2.0,36.808_-119.8
12078,39.649,-104.917,2.4545454545454546,39.649_-104.917
11884,39.389,-76.534,2.0277777777777777,39.389_-76.534
9118,37.496,-122.234,2.055555555555556,37.496_-122.234
13931,40.874,-73.906,2.1666666666666665,40.874_-73.906
22430,34.117,-117.861,2.0,34.117_-117.861
14348,41.496,-94.407,2.095238095238096,41.496_-94.407
21500,38.873,-77.221,2.0,38.873_-77.221
14495,41.69,-87.60000000000001,2.736842105263158,41.69_-87.60000000000001
11216,39.008,-77.153,2.0434782608695654,39.008_-77.153
5176,33.919000000000004,-84.333,2.5641025641025643,33.919000000000004_-84.333
17249,38.505,-121.465,2.0,38.505_-121.465
25663,34.171,-118.531,2.0,34.171_-118.531
1371,28.535,-81.394,2.3529411764705883,28.535_-81.394
351,25.892,-80.21000000000001,2.3294117647058825,25.892_-80.21000000000001
16121,44.943,-93.275,2.11,44.943_-93.275
23438,33.847,-117.856,2.0,33.847_-117.856
16611,45.407,-122.569,2.129032258064516,45.407_-122.569
18529,33.935,-117.665,2.0,33.935_-117.665
13390,40.724,-73.935,2.1666666666666665,40.724_-73.935
10918,38.88,-77.22200000000001,2.0392156862745097,38.88_-77.22200000000001
23887,43.039,-77.54,2.0,43.039_-77.54
13091,40.641,-73.878,2.4,40.641_-73.878
4689,33.85,-117.844,2.103448275862069,33.85_-117.844
16988,47.157,-122.435,2.125,47.157_-122.435
17892,30.602,-87.074,2.0,30.602_-87.074
20890,38.675,-122.592,2.0,38.675_-122.592
12378,39.869,-75.32900000000001,2.125,39.869_-75.32900000000001
24271,25.829,-80.32300000000001,2.0,25.829_-80.32300000000001
2411,32.212,-110.98,2.238095238095238,32.212_-110.98
5585,34.003,-117.831,2.01,34.003_-117.831
2241,30.407,-97.679,2.024390243902439,30.407_-97.679
23723,32.826,-96.626,2.0,32.826_-96.626
11034,38.929,-94.705,2.095238095238096,38.929_-94.705
5019,33.891,-118.043,2.048780487804878,33.891_-118.043
7396,34.488,-118.287,2.260869565217391,34.488_-118.287
11143,38.963,-76.868,2.4857142857142858,38.963_-76.868
5470,33.980000000000004,-118.394,2.111111111111111,33.980000000000004_-118.394
16429,45.09,-93.442,2.3181818181818183,45.09_-93.442
9147,37.52,-121.985,2.1333333333333333,37.52_-121.985
27920,37.314,-121.828,1.855421686746988,37.314_-121.828
18183,25.796,-80.369,2.0,25.796_-80.369
22190,33.769,-84.54,2.0,33.769_-84.54
3725,33.461,-112.1,2.164383561643836,33.461_-112.1
14996,42.055,-88.019,2.3684210526315788,42.055_-88.019
3262,32.901,-80.023,2.103448275862069,32.901_-80.023
17703,34.251,-117.447,2.0,34.251_-117.447
4007,33.662,-117.792,2.076923076923077,33.662_-117.792
20839,37.729,-122.44,2.0,37.729_-122.44
13796,40.828,-74.32600000000001,2.125,40.828_-74.32600000000001
10176,38.444,-121.861,2.2857142857142856,38.444_-121.861
5248,33.93,-118.378,2.1578947368421053,33.93_-118.378
1881,29.814,-95.386,2.5294117647058822,29.814_-95.386
16865,45.557,-122.181,2.117647058823529,45.557_-122.181
23376,37.62,-122.426,2.0,37.62_-122.426
15712,43.03,-87.98400000000001,2.1,43.03_-87.98400000000001
3644,33.393,-117.592,2.0416666666666665,33.393_-117.592
10266,38.544,-90.424,2.43859649122807,38.544_-90.424
15762,43.139,-77.669,2.05,43.139_-77.669
19467,35.036,-85.152,2.0,35.036_-85.152
13276,40.702,-73.485,2.2222222222222223,40.702_-73.485
7635,35.095,-80.938,2.060606060606061,35.095_-80.938
24323,37.911,-122.318,2.0,37.911_-122.318
28006,37.544,-77.45,1.8235294117647056,37.544_-77.45
734,26.399,-80.09100000000001,2.3015873015873014,26.399_-80.09100000000001
26718,34.077,-118.47,2.0,34.077_-118.47
14113,41.075,-73.467,2.411764705882353,41.075_-73.467
11251,39.015,-77.098,2.6333333333333333,39.015_-77.098
13841,40.843,-73.898,2.4642857142857144,40.843_-73.898
16310,45.01,-93.09,2.020618556701031,45.01_-93.09
21170,29.737,-95.477,2.0,29.737_-95.477
16188,44.955,-122.991,2.0689655172413794,44.955_-122.991
1797,29.772,-95.232,3.0434782608695654,29.772_-95.232
3711,33.458,-112.37,2.117647058823529,33.458_-112.37
28423,45.535,-122.686,1.962962962962963,45.535_-122.686
1528,28.908,-81.273,2.1,28.908_-81.273
22406,26.546,-81.85300000000001,2.0,26.546_-81.85300000000001
26221,30.465,-81.649,2.0,30.465_-81.649
14008,40.935,-73.837,2.1153846153846154,40.935_-73.837
14642,41.776,-72.575,2.125,41.776_-72.575
822,26.682,-81.902,2.2666666666666666,26.682_-81.902
14944,41.958,-87.74,2.631578947368421,41.958_-87.74
14223,41.223,-96.005,2.111111111111111,41.223_-96.005
25335,33.739,-117.832,2.0,33.739_-117.832
26295,28.823,-80.91,2.0,28.823_-80.91
11489,39.098,-94.605,2.5294117647058822,39.098_-94.605
19868,40.53,-111.892,2.0,40.53_-111.892
11042,38.932,-78.47800000000001,2.0588235294117645,38.932_-78.47800000000001
14580,41.756,-72.652,2.0869565217391304,41.756_-72.652
21604,25.801,-80.322,2.0,25.801_-80.322
4545,33.812,-118.288,2.0568181818181817,33.812_-118.288
15930,44.628,-123.062,2.022988505747126,44.628_-123.062
25502,32.724000000000004,-117.165,2.0,32.724000000000004_-117.165
5730,34.024,-118.239,2.081081081081081,34.024_-118.239
21700,37.701,-121.894,2.0,37.701_-121.894
20792,37.676,-122.118,2.0,37.676_-122.118
10366,38.584,-77.321,2.117647058823529,38.584_-77.321
25988,39.018,-76.965,2.0,39.018_-76.965
22911,30.391,-97.723,2.0,30.391_-97.723
17849,29.824,-95.38,2.0,29.824_-95.38
19500,32.769,-117.207,2.0,32.769_-117.207
16250,44.971,-93.288,2.031746031746032,44.971_-93.288
14912,41.922,-87.678,2.8,41.922_-87.678
17602,29.987,-90.075,2.0,29.987_-90.075
18353,40.755,-73.9,2.0,40.755_-73.9
605,26.105,-80.276,2.090909090909091,26.105_-80.276
24769,45.37,-122.747,2.0,45.37_-122.747
27542,32.133,-111.0,1.7647058823529411,32.133_-111.0
10860,38.867,-77.44200000000001,2.090909090909091,38.867_-77.44200000000001
20139,42.613,-124.394,2.0,42.613_-124.394
8568,36.845,-76.249,2.02,36.845_-76.249
13433,40.731,-74.127,2.071428571428572,40.731_-74.127
1221,28.299,-81.578,2.6923076923076925,28.299_-81.578
25588,35.15,-120.655,2.0,35.15_-120.655
11458,39.094,-84.523,2.3846153846153846,39.094_-84.523
1042,27.846,-82.34700000000001,2.1,27.846_-82.34700000000001
19210,30.403,-81.565,2.0,30.403_-81.565
4104,33.693,-84.501,2.1578947368421053,33.693_-84.501
1987,29.991,-81.46600000000001,2.1379310344827585,29.991_-81.46600000000001
16367,45.049,-117.939,2.117647058823529,45.049_-117.939
10170,38.439,-78.849,2.037037037037037,38.439_-78.849
9119,37.496,-121.068,2.095238095238096,37.496_-121.068
21607,34.057,-118.448,2.0,34.057_-118.448
10487,38.645,-90.191,2.3684210526315788,38.645_-90.191
21692,39.308,-120.718,2.0,39.308_-120.718
5664,34.017,-118.174,2.3076923076923075,34.017_-118.174
15654,42.95,-78.71000000000001,2.3125,42.95_-78.71000000000001
20096,42.382,-73.46600000000001,2.0,42.382_-73.46600000000001
919,27.298,-82.531,2.025641025641025,27.298_-82.531
7623,35.084,-89.889,2.0357142857142856,35.084_-89.889
2897,32.777,-117.121,2.238095238095238,32.777_-117.121
13044,40.609,-112.036,2.125,40.609_-112.036
23649,33.941,-117.236,2.0,33.941_-117.236
5887,34.032000000000004,-118.181,2.1578947368421053,34.032000000000004_-118.181
6284,34.067,-117.589,2.111111111111111,34.067_-117.589
7675,35.138,-80.739,2.020408163265306,35.138_-80.739
21368,25.732,-80.352,2.0,25.732_-80.352
13963,40.901,-74.152,2.36,40.901_-74.152
24699,36.793,-119.8,2.0,36.793_-119.8
8453,36.733,-119.802,2.051282051282051,36.733_-119.802
17003,47.215,-122.463,2.25,47.215_-122.463
11060,38.935,-94.444,2.095238095238096,38.935_-94.444
2016,30.012,-89.999,2.5294117647058822,30.012_-89.999
11796,39.308,-120.542,2.088888888888889,39.308_-120.542
23757,37.101,-80.467,2.0,37.101_-80.467
5154,33.916000000000004,-118.292,2.027027027027027,33.916000000000004_-118.292
20318,33.773,-117.872,2.0,33.773_-117.872
26550,37.701,-121.895,2.0,37.701_-121.895
12814,40.248,-75.245,2.0588235294117645,40.248_-75.245
18919,37.892,-122.126,2.0,37.892_-122.126
2619,32.697,-96.629,2.588235294117647,32.697_-96.629
27192,25.845,-80.259,2.0,25.845_-80.259
15303,42.367,-83.061,2.413793103448276,42.367_-83.061
14131,41.101,-73.435,2.0588235294117645,41.101_-73.435
22062,29.954,-90.085,2.0,29.954_-90.085
1473,28.612,-80.852,2.1904761904761907,28.612_-80.852
24842,45.184,-93.322,2.0,45.184_-93.322
12841,40.309,-104.981,2.3529411764705883,40.309_-104.981
9424,37.688,-122.097,2.0384615384615383,37.688_-122.097
17102,47.569,-122.321,2.4347826086956523,47.569_-122.321
2100,30.251,-97.596,2.0689655172413794,30.251_-97.596
25735,36.739,-119.778,2.0,36.739_-119.778
1543,29.145,-82.186,2.25,29.145_-82.186
10373,38.588,-121.416,2.0285714285714285,38.588_-121.416
1814,29.778,-95.449,2.5,29.778_-95.449
6739,34.135,-117.985,2.0689655172413794,34.135_-117.985
25682,38.001,-121.35,2.0,38.001_-121.35
15101,42.237,-83.349,2.363636363636364,42.237_-83.349
15149,42.278,-84.312,2.235294117647059,42.278_-84.312
9975,38.077,-122.233,2.1875,38.077_-122.233
16761,45.525,-122.687,2.0408163265306123,45.525_-122.687
4682,33.848,-117.817,2.177419354838709,33.848_-117.817
